area_code,area_name,gender,age,bmi,wc,fpg,hba1c,sbp,dbp,tg,hdl,ldl,ast,alt,ggtp,hb,nfpg,cre,egfr
113,北海道_上川北部,f,50,23.1,79.1,94.0,5.6,123.6,75.8,94.7,72.6,127.8,21.7,20.0,28.1,13.1,96.2,0.7,72.8
113,北海道_上川北部,f,55,22.9,79.2,95.6,5.7,124.5,76.2,98.7,73.5,129.7,22.5,20.8,29.3,13.6,104.4,0.7,71.1
113,北海道_上川北部,f,60,23.1,80.5,96.4,5.7,129.4,77.3,99.3,72.9,128.0,23.2,20.9,30.0,13.4,100.0,0.7,70.9
113,北海道_上川北部,f,65,23.4,81.2,96.7,5.8,129.9,76.5,101.8,69.0,125.3,23.8,21.0,25.8,13.3,104.7,0.7,71.4
113,北海道_上川北部,f,70,23.4,81.6,98.4,5.8,133.3,75.6,106.2,68.2,118.0,24.2,20.1,25.1,13.5,113.6,0.7,68.0
114,北海道_富良野,m,40,24.7,85.3,95.2,5.5,124.0,78.3,129.5,58.0,128.5,25.4,33.3,44.2,15.4,93.9,0.9,76.7
114,北海道_富良野,m,45,24.8,85.7,99.8,5.6,125.7,80.3,138.3,57.9,128.3,25.9,32.3,51.4,15.3,91.4,0.9,75.0
114,北海道_富良野,m,50,24.8,86.3,100.8,5.7,128.9,82.5,132.1,58.4,125.9,26.5,32.1,50.7,15.2,97.4,0.9,73.9
114,北海道_富良野,m,55,24.5,85.8,103.4,5.8,131.9,83.7,132.6,59.3,122.7,25.0,27.7,49.9,15.1,95.6,0.9,71.9
114,北海道_富良野,m,60,24.4,86.0,104.3,5.8,132.9,82.4,124.8,59.1,122.7,25.4,26.0,51.3,15.1,106.9,0.9,70.7
114,北海道_富良野,m,65,24.3,85.8,106.1,5.9,133.7,81.4,125.7,58.2,115.6,25.2,25.8,45.6,15.2,119.6,0.9,70.3
114,北海道_富良野,m,70,24.0,85.9,105.4,5.9,134.0,79.1,124.6,57.3,108.5,26.1,24.9,43.5,14.0,127.2,0.9,64.2
114,北海道_富良野,f,40,22.8,77.2,91.6,5.4,117.3,72.3,82.6,68.3,112.3,19.0,17.0,21.1,13.2,95.1,0.6,80.4
114,北海道_富良野,f,45,22.8,78.0,92.0,5.4,121.0,74.8,86.1,69.6,117.3,20.1,18.1,25.9,12.7,88.9,0.6,78.9
114,北海道_富良野,f,50,22.9,79.1,95.5,5.6,125.1,76.5,92.3,71.4,125.5,21.8,20.3,28.7,13.3,101.0,0.7,75.2
114,北海道_富良野,f,55,22.5,79.2,96.1,5.6,126.5,77.7,97.6,73.2,128.4,22.8,21.7,33.4,13.7,96.8,0.7,74.1
114,北海道_富良野,f,60,23.2,81.5,97.3,5.8,130.0,78.4,103.1,70.1,128.6,24.6,21.9,29.8,13.7,121.0,0.6,74.9
114,北海道_富良野,f,65,22.9,80.4,98.1,5.8,132.5,77.6,100.6,69.4,120.2,24.0,21.1,27.3,13.7,112.5,0.7,71.1
114,北海道_富良野,f,70,23.2,82.4,99.2,5.8,133.2,77.0,109.9,66.3,116.6,23.9,19.8,26.3,0.0,118.7,1.1,52.4
115,北海道_留萌,m,40,25.7,87.8,98.3,5.5,126.7,79.0,137.3,58.6,127.9,25.9,34.2,52.9,15.3,96.5,0.9,78.8
115,北海道_留萌,m,45,25.8,87.6,100.5,5.6,128.3,80.7,143.9,57.2,128.9,26.1,33.8,52.5,15.2,100.2,0.9,77.3
115,北海道_留萌,m,50,25.5,88.0,103.1,5.7,131.1,82.6,137.5,59.2,128.0,26.2,31.8,61.3,15.2,108.1,0.9,75.0
115,北海道_留萌,m,55,25.1,87.3,104.6,5.7,132.0,82.8,140.7,59.8,122.5,25.8,28.6,60.5,15.4,104.4,0.9,74.2
115,北海道_留萌,m,60,24.8,86.8,108.7,5.9,135.4,82.3,137.5,61.8,121.6,24.8,26.6,48.2,15.0,109.0,0.9,69.8
115,北海道_留萌,m,65,24.9,87.6,110.6,6.0,136.5,80.7,130.9,59.9,117.8,25.2,25.1,47.2,14.4,115.1,0.9,69.5
115,北海道_留萌,m,70,24.7,86.9,111.9,6.0,136.9,78.7,122.3,58.3,113.7,25.1,24.4,44.4,16.7,138.5,0.8,69.0
115,北海道_留萌,f,40,23.2,78.8,94.4,5.4,120.0,73.2,80.7,71.9,112.8,19.2,17.0,22.3,13.0,91.4,0.6,81.9
115,北海道_留萌,f,45,23.9,80.9,95.3,5.5,122.7,74.9,91.4,70.6,122.1,20.3,19.5,27.3,13.1,90.6,0.6,82.7
115,北海道_留萌,f,50,23.7,81.4,97.5,5.6,124.7,76.6,102.9,71.8,128.5,22.0,21.5,31.8,13.1,96.8,0.7,74.1
115,北海道_留萌,f,55,23.3,80.9,99.0,5.7,126.6,76.6,102.3,75.3,131.7,23.2,22.4,35.8,13.6,96.8,0.6,74.8
115,北海道_留萌,f,60,23.3,80.8,100.1,5.8,129.6,76.7,103.6,75.3,131.4,23.7,22.7,32.3,13.2,103.1,0.6,73.7
115,北海道_留萌,f,65,23.4,81.5,100.8,5.8,133.0,77.0,105.5,69.9,127.4,24.0,21.4,30.4,13.7,107.9,0.6,70.9
115,北海道_留萌,f,70,23.6,82.0,100.2,5.8,136.0,75.7,107.3,67.6,123.0,24.1,20.6,26.9,13.0,116.0,0.7,62.1
116,北海道_宗谷,m,40,25.5,87.1,95.8,5.5,126.1,79.4,137.9,57.2,128.6,25.5,33.9,56.4,15.2,93.9,0.9,78.3
116,北海道_宗谷,m,45,25.6,87.4,100.1,5.6,129.4,82.0,143.9,58.3,127.7,26.4,33.8,59.5,15.1,92.7,0.9,74.4
116,北海道_宗谷,m,50,25.7,88.4,101.3,5.8,131.7,83.6,143.8,58.5,126.8,26.4,31.9,61.2,15.2,105.7,0.9,72.1
116,北海道_宗谷,m,55,25.3,87.6,104.4,5.8,133.5,83.9,141.5,60.0,123.2,26.4,30.2,58.1,15.0,99.0,1.0,69.1
116,北海道_宗谷,m,60,24.9,86.6,105.7,5.9,136.8,83.5,127.3,62.1,118.3,26.3,27.9,57.8,14.9,103.0,0.9,70.6
116,北海道_宗谷,m,65,24.7,86.9,106.4,5.9,139.7,83.1,123.2,60.3,118.0,26.7,26.7,54.5,15.0,114.4,0.9,64.0
116,北海道_宗谷,m,70,24.5,86.4,106.3,5.9,138.9,81.2,111.1,60.1,112.7,26.1,24.9,47.1,17.3,127.1,0.7,79.1
116,北海道_宗谷,f,40,23.5,79.9,89.8,5.4,119.1,73.8,87.2,67.5,112.9,20.2,18.4,25.3,13.0,91.5,0.6,83.3
116,北海道_宗谷,f,45,23.6,80.0,91.9,5.5,123.1,76.1,86.5,70.7,120.0,20.3,19.2,27.1,13.0,92.0,0.6,80.7
116,北海道_宗谷,f,50,23.5,80.5,93.3,5.6,125.9,77.5,95.3,73.1,130.5,22.3,21.4,33.6,13.4,101.3,0.6,76.8
116,北海道_宗谷,f,55,23.4,81.0,95.7,5.7,127.4,77.7,100.6,73.2,134.5,23.5,22.8,35.4,13.7,98.7,0.7,72.9
116,北海道_宗谷,f,60,23.1,80.6,96.8,5.8,129.8,77.4,97.6,72.2,129.5,23.4,21.8,33.7,13.3,109.0,0.7,72.1
116,北海道_宗谷,f,65,23.5,81.6,97.8,5.8,135.0,78.1,100.0,71.0,125.1,23.8,21.5,31.2,13.6,111.7,0.7,68.3
116,北海道_宗谷,f,70,23.5,82.0,98.8,5.8,137.9,78.3,95.9,68.9,120.0,24.2,20.5,25.6,12.8,107.4,0.5,90.1
117,北海道_北網,m,40,24.8,85.4,96.5,5.5,124.9,78.0,132.1,57.6,128.7,25.8,33.4,50.9,15.0,96.3,0.9,79.1
117,北海道_北網,m,45,25.0,86.0,99.2,5.6,126.6,79.9,137.6,57.7,128.4,26.1,32.6,52.8,14.9,99.4,0.9,75.3
117,北海道_北網,m,50,25.1,86.6,101.7,5.7,128.5,81.5,141.4,58.1,126.9,25.9,31.0,55.0,15.0,104.2,0.9,74.3
117,北海道_北網,m,55,24.9,86.7,105.0,5.8,131.1,82.1,138.0,59.0,123.7,26.4,29.4,56.3,14.9,103.9,0.9,70.8
117,北海道_北網,m,60,24.7,86.5,107.2,5.9,133.7,82.1,133.6,59.2,121.5,25.8,27.5,53.8,14.6,109.8,0.9,68.4
117,北海道_北網,m,65,24.6,86.9,107.4,5.8,136.0,80.0,129.7,58.9,117.0,25.7,25.9,47.1,15.3,118.9,0.9,67.3
117,北海道_北網,m,70,24.4,86.8,106.8,5.9,134.9,77.6,126.8,57.8,113.8,25.4,24.0,41.2,14.0,118.9,1.0,60.6
117,北海道_北網,f,40,23.0,78.5,92.1,5.4,117.4,72.3,84.2,68.7,113.1,19.8,17.8,24.4,12.9,93.5,0.6,82.4
117,北海道_北網,f,45,23.0,79.0,92.8,5.4,120.3,73.8,88.6,69.6,118.2,20.8,18.3,25.2,13.0,93.5,0.6,80.0
117,北海道_北網,f,50,23.0,79.7,94.3,5.5,123.1,75.3,95.1,72.0,127.3,22.2,20.6,30.9,13.4,93.2,0.7,74.9
117,北海道_北網,f,55,22.8,79.9,96.0,5.6,125.6,76.0,100.1,72.9,131.3,23.6,22.0,32.9,13.4,96.2,0.7,72.8
117,北海道_北網,f,60,23.1,80.8,97.9,5.7,128.6,76.1,104.7,71.4,129.8,24.1,22.3,32.8,13.1,102.7,0.7,71.2
117,北海道_北網,f,65,23.1,81.1,97.1,5.7,132.3,75.9,108.2,68.7,127.4,23.7,20.6,28.5,13.3,104.7,0.6,72.7
117,北海道_北網,f,70,23.2,81.2,98.1,5.8,133.3,75.1,108.6,67.2,121.3,24.5,20.7,26.3,0.0,106.4,0.8,58.3
118,北海道_遠紋,m,40,25.5,86.6,97.9,5.6,126.6,79.1,138.6,58.1,127.6,26.5,35.8,50.2,15.1,100.2,0.9,76.1
118,北海道_遠紋,m,45,25.6,87.0,101.2,5.7,127.7,81.0,140.8,57.8,129.5,26.6,35.0,55.7,15.2,111.5,0.9,74.1
118,北海道_遠紋,m,50,25.4,87.2,102.9,5.8,129.4,81.9,139.4,58.6,127.2,26.8,31.8,52.5,14.9,105.0,0.9,72.5
118,北海道_遠紋,m,55,25.3,87.4,105.2,5.9,131.7,82.2,133.7,59.3,124.9,26.5,30.0,53.1,15.0,119.6,1.0,71.3
118,北海道_遠紋,m,60,24.9,86.8,105.1,5.9,134.6,82.7,134.5,59.2,120.5,26.2,27.8,49.3,14.8,114.4,0.9,68.8
118,北海道_遠紋,m,65,24.6,86.3,107.2,5.9,137.0,80.7,129.3,58.7,116.0,25.6,26.3,46.9,14.0,127.3,0.9,70.0
118,北海道_遠紋,m,70,24.3,86.4,107.0,6.0,137.0,77.9,123.8,58.7,111.5,26.2,24.9,44.9,15.1,145.2,0.9,64.3
118,北海道_遠紋,f,40,23.0,78.4,91.0,5.4,117.6,72.5,82.7,70.4,115.4,19.7,17.5,22.5,12.4,89.1,0.6,81.0
118,北海道_遠紋,f,45,23.6,79.9,93.8,5.5,121.0,74.3,89.5,70.0,118.1,21.0,19.5,26.2,12.7,93.1,0.7,76.0
118,北海道_遠紋,f,50,23.7,80.8,96.9,5.6,125.3,76.7,100.3,71.4,130.1,22.8,22.1,30.2,13.0,98.0,0.7,75.7
118,北海道_遠紋,f,55,23.9,82.3,98.0,5.7,127.2,77.2,104.1,70.9,134.9,23.5,23.6,31.7,13.6,99.3,0.7,72.6
118,北海道_遠紋,f,60,23.1,80.1,97.6,5.7,129.3,76.9,102.9,71.7,131.1,24.1,22.5,31.7,12.8,113.3,0.7,66.9
118,北海道_遠紋,f,65,23.2,81.1,99.0,5.8,131.7,76.1,107.3,69.3,125.7,23.7,21.4,29.3,13.0,115.6,0.6,73.8
118,北海道_遠紋,f,70,23.3,81.5,100.0,5.8,134.2,75.3,106.4,67.4,123.0,23.8,20.3,25.6,12.0,117.1,0.6,72.9
119,北海道_十勝,m,40,24.6,85.1,95.4,5.6,121.4,75.6,128.0,58.5,128.9,25.4,33.3,48.1,15.2,95.6,0.9,79.3
119,北海道_十勝,m,45,25.0,86.3,98.4,5.7,123.6,78.0,135.7,58.1,129.2,26.1,33.2,51.6,15.1,100.5,0.9,76.0
119,北海道_十勝,m,50,25.1,87.1,101.5,5.7,125.7,79.3,137.3,58.2,127.5,26.0,32.1,54.5,15.1,102.6,0.9,73.8
119,北海道_十勝,m,55,24.8,86.7,104.0,5.9,128.1,80.0,135.1,59.6,124.9,26.0,29.7,52.9,15.1,106.8,0.9,71.9
119,北海道_十勝,m,60,24.6,86.7,105.1,5.9,130.7,79.6,130.9,60.0,121.5,26.1,28.2,52.3,14.9,107.4,0.9,70.1
119,北海道_十勝,m,65,24.6,86.9,106.2,5.9,132.9,78.5,127.7,59.2,119.3,25.9,27.1,46.9,14.9,117.9,0.9,68.1
119,北海道_十勝,m,70,24.3,86.6,105.6,6.0,133.9,76.5,122.3,58.7,116.4,25.3,24.5,41.0,14.5,126.8,0.9,66.5
119,北海道_十勝,f,40,22.6,77.7,89.9,5.4,114.1,70.2,78.0,70.0,114.0,19.3,17.2,22.4,12.9,91.7,0.6,83.7
119,北海道_十勝,f,45,22.9,78.8,90.6,5.5,117.5,72.2,86.3,70.2,120.0,19.9,18.1,24.6,12.8,93.2,0.6,80.7
119,北海道_十勝,f,50,22.9,79.6,92.4,5.6,120.6,74.1,92.8,72.9,128.3,22.0,20.8,29.0,13.1,93.9,0.6,77.1
119,北海道_十勝,f,55,22.8,80.2,94.6,5.7,122.5,74.4,96.6,74.1,132.8,23.3,22.3,31.6,13.6,95.3,0.7,73.8
119,北海道_十勝,f,60,22.9,80.6,95.3,5.7,125.9,74.9,100.8,73.1,130.7,23.7,21.8,31.2,13.4,99.7,0.7,71.9
119,北海道_十勝,f,65,23.1,81.7,95.9,5.8,129.6,74.9,104.8,70.9,129.1,23.7,21.1,28.3,13.6,107.7,0.7,71.3
119,北海道_十勝,f,70,23.2,82.1,97.4,5.8,131.8,74.5,107.1,68.4,124.1,23.9,20.3,26.9,12.5,109.9,0.7,68.7
120,北海道_釧路,m,40,25.1,86.2,96.4,5.6,124.5,77.5,137.9,57.3,129.7,26.1,35.7,52.1,15.2,93.6,0.9,76.2
120,北海道_釧路,m,45,25.3,87.0,99.0,5.7,126.6,79.7,137.9,57.8,129.0,26.3,34.2,55.6,15.3,97.0,0.9,74.2
120,北海道_釧路,m,50,25.2,87.4,101.4,5.7,128.4,81.0,140.6,58.0,127.9,25.9,32.0,57.4,15.1,100.4,0.9,72.7
120,北海道_釧路,m,55,24.9,87.0,104.1,5.8,130.2,81.3,137.6,59.6,124.1,26.4,30.0,58.0,15.1,100.2,0.9,70.2
120,北海道_釧路,m,60,24.7,86.9,105.3,5.9,133.3,81.1,133.0,60.3,121.1,26.1,27.9,56.3,15.1,104.6,0.9,70.5
120,北海道_釧路,m,65,24.4,86.7,105.7,5.9,134.9,79.6,128.5,60.2,119.0,26.1,27.1,51.3,14.7,107.8,0.9,66.1
120,北海道_釧路,m,70,24.3,87.0,106.6,6.0,136.0,77.8,120.0,59.6,115.3,25.4,24.4,43.1,15.3,116.7,0.9,63.2
120,北海道_釧路,f,40,23.0,78.1,90.7,5.4,116.6,72.0,82.4,68.6,113.6,19.5,18.1,23.6,13.0,89.6,0.6,81.6
120,北海道_釧路,f,45,23.2,79.2,91.5,5.5,119.9,73.8,88.7,69.5,119.6,20.0,18.5,26.1,12.9,90.1,0.7,76.9
120,北海道_釧路,f,50,23.2,80.5,93.6,5.6,122.6,75.1,95.0,72.5,129.5,22.4,21.7,31.7,13.6,92.9,0.7,74.7
120,北海道_釧路,f,55,22.8,80.2,95.4,5.7,124.1,75.3,100.4,72.9,132.3,23.4,22.5,33.4,13.5,94.6,0.7,71.8
120,北海道_釧路,f,60,23.0,81.0,96.2,5.7,127.6,75.8,101.4,73.1,131.8,23.6,22.2,33.2,13.5,97.6,0.7,68.9
120,北海道_釧路,f,65,23.2,81.9,96.8,5.8,131.4,75.9,104.7,70.7,128.1,23.5,21.3,29.4,13.8,99.5,0.7,67.2
120,北海道_釧路,f,70,23.1,81.9,97.3,5.8,133.8,75.2,102.9,69.4,124.9,23.9,20.7,27.1,13.2,105.3,0.7,63.5
121,北海道_根室,m,40,25.2,86.3,95.6,5.5,124.8,77.2,135.2,57.7,128.8,26.1,35.0,53.3,15.1,94.0,0.9,79.0
121,北海道_根室,m,45,25.6,87.3,99.4,5.7,126.6,79.7,135.0,58.0,131.4,26.5,34.3,54.1,15.2,98.4,0.9,77.6
121,北海道_根室,m,50,25.3,87.0,101.1,5.7,128.9,80.9,132.7,58.4,127.4,25.9,31.2,52.3,15.1,102.0,0.9,76.5
121,北海道_根室,m,55,25.1,87.2,103.6,5.8,130.9,81.7,135.9,58.8,127.2,25.8,29.5,53.9,15.2,113.8,0.9,72.7
121,北海道_根室,m,60,24.7,86.8,104.1,5.8,132.9,81.3,129.3,60.0,123.8,26.6,29.3,56.8,15.0,105.5,0.9,72.4
121,北海道_根室,m,65,24.7,87.0,105.7,5.9,135.8,80.0,122.2,59.3,120.9,26.0,26.4,46.6,14.2,115.6,0.9,72.9
121,北海道_根室,m,70,24.2,86.6,104.7,5.9,136.6,77.6,118.5,58.4,120.3,25.5,25.2,41.7,14.2,125.2,0.9,68.0
121,北海道_根室,f,40,23.2,78.5,90.0,5.4,115.5,70.6,80.9,68.3,114.2,19.6,17.7,23.6,12.9,87.7,0.6,83.9
121,北海道_根室,f,45,23.3,79.2,92.0,5.5,121.7,74.6,88.2,71.2,122.3,20.6,19.1,27.4,12.8,98.3,0.6,80.9
121,北海道_根室,f,50,23.5,80.6,93.0,5.6,124.4,75.6,97.1,70.9,129.9,22.7,21.9,31.4,13.4,105.6,0.6,77.7
121,北海道_根室,f,55,23.1,80.2,95.4,5.7,125.7,75.3,97.6,72.9,133.6,23.4,22.7,33.0,13.6,105.7,0.6,73.9
121,北海道_根室,f,60,23.2,80.8,95.7,5.7,127.1,75.3,103.2,70.5,134.3,23.1,21.2,30.4,13.2,107.1,0.7,72.5
121,北海道_根室,f,65,23.4,81.3,96.1,5.8,132.3,75.3,101.8,69.5,128.7,24.1,21.7,28.4,14.2,112.1,0.7,66.0
121,北海道_根室,f,70,23.4,82.0,98.0,5.7,135.1,74.8,102.9,66.5,125.7,23.5,20.0,27.5,0.0,103.7,0.7,63.9
201,青森県_津軽地域,m,40,24.8,86.2,97.3,5.5,125.5,80.1,137.6,59.3,128.3,26.4,34.6,56.5,15.3,95.1,0.9,79.0
201,青森県_津軽地域,m,45,25.0,86.9,101.0,5.6,127.6,82.4,147.6,59.3,129.3,26.8,33.5,61.4,15.4,100.4,0.9,76.8
201,青森県_津軽地域,m,50,24.9,87.1,103.0,5.7,128.8,83.5,146.8,60.2,127.3,26.9,32.0,62.2,15.3,105.2,0.9,73.8
201,青森県_津軽地域,m,55,24.4,86.3,105.9,5.8,130.3,83.6,146.7,61.2,123.9,26.9,29.6,64.3,15.3,107.4,0.9,73.2
201,青森県_津軽地域,m,60,24.2,85.8,106.7,5.8,132.4,82.8,138.8,62.1,121.4,26.7,27.4,60.1,15.1,106.0,0.9,71.6
201,青森県_津軽地域,m,65,24.1,86.1,107.6,5.8,134.2,81.1,136.6,61.7,119.1,26.7,26.4,55.0,15.3,111.7,0.9,65.2
201,青森県_津軽地域,m,70,23.8,85.6,108.1,5.9,134.5,78.4,123.6,62.3,116.2,26.6,24.8,48.3,15.5,115.3,0.9,66.7
201,青森県_津軽地域,f,40,22.9,78.6,91.3,5.3,118.0,73.4,81.4,72.0,113.5,19.2,17.2,23.0,13.0,89.9,0.6,83.6
201,青森県_津軽地域,f,45,23.1,79.6,93.1,5.4,121.2,75.5,87.1,72.7,119.4,20.3,18.6,26.2,12.9,91.7,0.7,79.9
201,青森県_津軽地域,f,50,23.1,80.3,94.7,5.5,124.3,76.9,94.6,74.7,128.2,22.4,21.3,30.0,13.5,94.0,0.6,76.3
201,青森県_津軽地域,f,55,22.9,80.7,96.8,5.7,125.4,77.1,99.8,74.9,133.3,23.6,22.4,33.1,13.5,96.9,0.7,72.7
201,青森県_津軽地域,f,60,22.9,81.3,98.0,5.7,128.4,77.5,103.5,74.1,130.4,23.7,21.9,32.4,13.5,100.2,0.6,73.5
201,青森県_津軽地域,f,65,23.1,82.1,99.5,5.8,131.9,77.1,103.8,71.8,127.7,24.1,21.7,29.7,13.6,104.2,0.7,69.8
201,青森県_津軽地域,f,70,23.2,82.6,100.6,5.8,133.4,76.1,102.7,71.4,124.5,24.3,20.8,26.6,13.3,105.1,0.7,66.7
202,青森県_八戸地域,m,40,24.8,85.2,101.3,5.6,123.8,79.6,132.4,60.2,129.4,26.3,35.4,58.1,15.4,96.9,0.9,77.1
202,青森県_八戸地域,m,45,25.0,85.9,104.0,5.7,125.4,81.6,136.4,60.6,130.1,26.2,33.4,60.3,15.4,99.9,0.9,72.5
202,青森県_八戸地域,m,50,24.7,85.7,106.9,5.7,127.1,82.6,134.9,61.6,127.5,26.2,31.7,61.6,15.3,103.4,0.9,71.5
202,青森県_八戸地域,m,55,24.4,85.3,109.9,5.8,129.3,83.0,133.4,63.0,124.2,26.3,29.4,63.5,15.1,111.6,0.9,70.3
202,青森県_八戸地域,m,60,24.1,84.8,111.7,5.9,130.8,82.0,127.6,63.5,121.0,26.3,27.7,60.1,15.1,105.5,1.0,67.7
202,青森県_八戸地域,m,65,24.1,84.9,112.9,6.0,131.7,80.4,120.2,63.3,118.9,26.2,26.6,54.1,15.0,104.0,0.9,68.7
202,青森県_八戸地域,m,70,23.9,84.4,111.3,6.0,132.3,78.1,111.6,63.3,115.8,26.1,24.9,47.4,15.0,110.1,0.9,64.5
202,青森県_八戸地域,f,40,23.0,78.3,94.1,5.4,115.7,73.4,77.0,72.6,113.2,19.0,17.6,23.6,13.2,98.0,0.6,80.7
202,青森県_八戸地域,f,45,23.2,79.3,95.6,5.4,118.9,75.2,83.3,73.6,118.9,20.2,19.1,27.5,13.0,93.1,0.7,76.5
202,青森県_八戸地域,f,50,23.1,79.8,97.2,5.6,121.0,76.3,89.8,75.9,128.2,22.5,21.6,32.0,13.5,95.1,0.7,73.7
202,青森県_八戸地域,f,55,23.0,80.1,99.5,5.7,123.0,76.7,93.0,76.9,132.3,23.2,22.3,34.4,13.7,97.7,0.7,70.8
202,青森県_八戸地域,f,60,23.1,80.6,101.4,5.8,126.1,76.9,94.3,76.0,130.9,23.3,21.8,31.8,13.4,99.0,0.7,70.3
202,青森県_八戸地域,f,65,23.2,80.7,102.6,5.8,129.4,76.7,95.2,74.2,127.6,23.9,21.6,29.5,13.8,101.0,0.7,69.9
202,青森県_八戸地域,f,70,23.1,80.8,103.4,5.9,131.4,75.3,97.1,72.2,124.7,24.3,20.8,26.7,13.7,101.9,0.7,68.4
203,青森県_青森地域,m,40,24.9,85.9,96.2,5.4,121.7,78.4,135.7,59.3,129.5,26.4,34.6,56.6,15.2,95.4,0.9,78.9
203,青森県_青森地域,m,45,25.1,86.5,98.9,5.5,123.4,80.3,143.5,59.2,129.5,26.6,33.6,59.9,15.4,96.2,0.9,76.7
203,青森県_青森地域,m,50,24.8,86.4,101.5,5.6,125.3,81.9,140.1,60.4,126.9,26.5,31.4,60.0,15.3,102.5,0.9,74.3
203,青森県_青森地域,m,55,24.5,86.1,104.7,5.7,127.1,82.1,138.3,61.5,123.6,26.7,29.5,63.7,15.1,105.2,0.9,72.9
203,青森県_青森地域,m,60,24.4,85.9,106.7,5.8,129.5,81.5,138.4,61.7,120.0,26.9,27.8,62.1,14.5,104.8,0.9,71.0
203,青森県_青森地域,m,65,24.2,86.1,107.3,5.8,131.2,79.4,129.4,61.8,117.7,26.3,25.9,54.6,15.0,109.6,0.9,71.4
203,青森県_青森地域,m,70,23.9,85.6,106.8,5.9,132.0,76.7,120.8,61.5,113.4,26.3,24.6,48.9,0.0,116.1,0.9,72.1
203,青森県_青森地域,f,40,22.8,78.1,89.9,5.3,114.3,72.0,80.2,71.3,114.4,19.5,17.7,24.3,13.0,90.5,0.6,85.7
203,青森県_青森地域,f,45,23.1,79.2,91.3,5.4,117.0,73.6,86.3,72.4,119.7,20.4,18.5,27.4,13.2,89.9,0.6,80.8
203,青森県_青森地域,f,50,23.1,80.0,93.4,5.5,120.1,75.4,93.8,74.8,129.1,22.5,21.2,33.3,13.3,94.2,0.6,77.6
203,青森県_青森地域,f,55,22.9,80.4,95.6,5.6,122.0,75.9,96.1,75.5,131.7,23.9,22.7,35.0,13.6,97.8,0.6,75.2
203,青森県_青森地域,f,60,23.0,81.2,97.5,5.6,125.2,76.2,99.9,74.1,130.3,24.1,22.0,33.9,13.4,97.4,0.6,72.6
203,青森県_青森地域,f,65,23.1,82.2,97.8,5.7,128.4,75.8,101.3,72.3,125.5,23.8,21.3,30.7,13.3,99.4,0.7,70.4
203,青森県_青森地域,f,70,23.1,82.5,98.9,5.8,130.6,75.0,99.9,71.1,120.8,24.0,20.4,27.5,13.3,99.9,0.7,69.4
204,青森県_西北五地域,m,40,25.1,86.7,96.6,5.5,125.5,80.2,147.2,59.5,129.7,27.1,35.9,60.4,15.5,93.4,0.9,80.4
204,青森県_西北五地域,m,45,25.2,87.2,100.1,5.6,127.9,82.5,142.5,60.5,128.8,26.7,33.3,62.9,15.4,98.3,0.9,76.4
204,青森県_西北五地域,m,50,25.1,87.7,103.3,5.7,129.1,83.4,147.8,60.5,125.0,26.5,31.5,65.7,15.3,101.1,0.9,75.0
204,青森県_西北五地域,m,55,24.7,87.1,105.1,5.7,130.5,83.5,144.6,61.1,123.6,26.3,29.4,64.2,15.2,106.7,0.9,73.9
204,青森県_西北五地域,m,60,24.5,86.5,106.3,5.7,132.3,82.6,134.7,62.2,119.9,27.4,27.9,59.7,15.2,103.1,0.9,72.1
204,青森県_西北五地域,m,65,24.2,86.3,106.0,5.7,132.0,80.4,132.9,62.1,117.8,27.1,26.5,53.9,15.6,103.9,0.9,70.2
204,青森県_西北五地域,m,70,24.0,85.4,106.9,5.8,132.3,78.4,123.0,62.0,115.5,27.6,25.7,49.1,14.8,110.1,0.9,70.2
204,青森県_西北五地域,f,40,23.1,79.0,91.5,5.4,117.8,73.7,80.5,71.4,113.9,19.8,18.0,24.2,12.8,91.6,0.6,84.0
204,青森県_西北五地域,f,45,23.4,80.1,92.2,5.4,121.1,75.3,90.8,71.9,120.1,20.3,19.1,26.4,13.1,91.4,0.6,82.9
204,青森県_西北五地域,f,50,23.3,81.0,94.4,5.5,123.9,76.9,98.9,73.5,129.7,22.6,21.7,31.7,13.6,93.1,0.6,78.3
204,青森県_西北五地域,f,55,23.2,81.2,96.3,5.6,125.5,77.5,102.3,73.7,132.6,24.0,23.8,35.4,13.7,94.3,0.6,75.2
204,青森県_西北五地域,f,60,23.3,81.8,97.3,5.6,128.3,77.8,102.4,72.7,129.8,24.0,22.2,32.3,13.4,96.6,0.6,73.9
204,青森県_西北五地域,f,65,23.2,82.0,97.2,5.6,129.0,77.0,103.5,71.0,125.0,24.4,22.0,29.3,14.2,95.5,0.7,66.6
204,青森県_西北五地域,f,70,23.1,81.7,98.8,5.6,131.3,76.9,102.9,70.0,121.8,25.0,21.4,26.3,12.6,106.4,0.6,69.7
205,青森県_上十三地域,m,40,25.1,86.4,98.3,5.5,123.2,79.3,135.1,59.8,129.9,26.5,35.0,57.9,15.3,95.7,0.9,76.4
205,青森県_上十三地域,m,45,25.2,87.0,101.2,5.6,124.9,81.3,142.4,59.6,130.2,26.8,34.4,61.3,15.3,96.0,0.9,74.1
205,青森県_上十三地域,m,50,24.8,86.4,104.2,5.7,126.4,82.1,146.7,61.0,127.3,26.4,32.1,66.4,15.2,101.9,0.9,71.7
205,青森県_上十三地域,m,55,24.5,86.1,107.0,5.8,128.4,82.2,134.4,61.9,125.1,26.4,29.6,63.3,15.3,102.9,0.9,69.9
